n,p,k,temperature,humidity,ph,rainfall,label
14.83251559,44.31972852,190.5635689,38.77332823,61.42183318,7.757427284,81.70713526,chickpea
13.53968891,117.6726693,26.29386142,38.77479461,74.38433547,5.504268768,135.1499116,pigeonpeas
74.16607159,24.26913169,58.95651908,38.77753963,47.64027037,6.138784302,261.3438885,mango
40.72246759,132.9006505,46.93772409,38.77758704,16.96988935,7.1685113,196.5814629,kidneybeans
92.1874541,133.9518409,201.906304,38.78189054,18.528004,9.748799151,20.64779606,muskmelon
114.3343184,26.49729535,32.9085054,38.7890349,14.80062726,9.792362665,73.36294536,kidneybeans
34.61039883,93.76536153,94.49728478,38.78939895,62.01083102,9.461302356,164.4297676,pigeonpeas
110.7548374,86.2023378,78.70875842,38.79713221,49.77536092,8.401369411,190.4889611,banana
30.7968551,36.20465993,66.90068829,38.79787023,22.83199992,5.094881129,81.83714265,mango
66.43162507,78.4394045,123.809697,38.80262569,66.58284307,4.257196405,283.6468467,chickpea
101.2378765,19.54433454,88.12727157,38.81708565,68.48390095,4.706124922,45.41407869,watermelon
131.3994009,56.50126721,134.4327293,38.81751223,94.23500372,5.009040953,238.0687025,papaya
53.84475039,73.35086715,166.6356593,38.82018287,58.37530974,8.739395552,150.011065,pigeonpeas
41.41152094,30.44996043,33.52416032,38.82064492,59.94120405,5.837192952,193.4235104,coffee
49.39562676,63.96888095,124.8682353,38.82114806,82.05096482,7.218062909,102.9869769,chickpea
82.45589683,75.88986462,138.2216711,38.84435689,99.68974357,8.458912248,173.876712,banana
3.481954664,29.23612219,131.6759363,38.84809978,84.07204961,3.898757314,204.8041048,rice
108.2995612,103.6426867,139.1967676,38.85339837,31.00327789,4.254452539,187.4001668,banana
78.80191322,71.47864081,161.6542263,38.87333468,83.90781995,5.440405823,78.03358776,banana
137.6841219,103.2807062,50.387883,38.87909969,61.92922128,8.437232646,115.1934179,banana
35.27518865,73.58019733,6.543860268,38.8804306,49.91343555,5.105951633,54.14570571,lentil
38.20796006,74.61554571,50.07980717,38.89136668,17.56106194,4.448942851,174.0484007,kidneybeans
108.2311493,87.33098702,176.448956,38.89415745,81.22749341,4.572120215,72.30003873,banana
97.08528893,38.02450067,161.0371554,38.90818041,26.76793724,4.928468588,285.2421664,coffee
75.00481212,103.8996498,133.0420148,38.90873513,37.27630709,5.175168899,122.8350493,pigeonpeas
48.49302926,57.47712752,28.53237021,38.91048678,23.06573491,8.361467007,90.18153724,kidneybeans
46.97129065,34.52784125,119.8452271,38.91217409,21.18138297,8.289624345,189.6110454,chickpea
111.5158507,37.55633683,10.12477706,38.91230811,83.12593941,9.838161405,105.5506498,cotton
120.4945822,18.6755795,86.66874413,38.91241379,78.63350536,4.460447324,200.5431988,chickpea
80.15670896,34.86343509,183.1218906,38.91467219,46.33220558,7.481012515,104.9430454,coffee
54.54795762,68.24450386,187.4094963,38.9154272,53.26840875,3.717777567,255.1220721,pigeonpeas
133.2686851,114.5221919,148.710519,38.91898478,92.06310536,8.107303373,232.0620322,rice
99.30685616,103.9290681,27.596831,38.91985975,57.6389606,8.012187748,47.20345267,banana
122.5545853,14.94050069,120.3211788,38.92339365,57.50557389,5.301252099,86.7062201,coffee
41.43380323,50.3575776,142.7803972,38.93305094,97.57362561,4.852597458,200.4261588,coconut
100.920986,33.07813606,197.1212827,38.93495995,14.65912916,9.049371852,279.4738459,chickpea
100.2217684,40.63738441,204.4670887,38.93676684,39.49926034,6.396945649,206.1449665,coffee
84.27879195,14.87562752,91.86740231,38.9380464,59.93947765,3.709772443,153.6505981,coffee
51.19826853,133.7437322,39.11431148,38.94244097,18.86489216,8.169472389,49.2943708,kidneybeans
80.08411407,79.95929935,113.9034598,38.94637661,27.55079593,7.54007838,154.6206841,banana
138.0031639,57.45339932,82.48602035,38.95549097,21.83121968,6.215894957,161.8042564,coffee
100.5977018,64.83026073,80.6755834,38.95881815,61.00760746,6.690743464,168.0013286,coffee
5.742250159,135.0202375,71.42553354,38.96028564,15.85792059,4.956929667,60.17320503,chickpea
70.73861101,144.6105157,88.82142251,38.97833515,16.21934957,3.871973794,29.59471284,muskmelon
125.714744,102.4759473,54.44441622,38.97983715,70.09735332,8.979918455,150.2884542,banana
128.1742884,66.07886245,84.80794008,38.98568364,37.9547072,6.792255559,121.3420619,coffee
73.23872206,83.25595761,176.5462459,38.99336663,59.75538686,6.709107832,147.9127523,pigeonpeas
12.93326189,97.81751981,42.80184132,38.99787021,19.17531105,9.170378633,225.0943046,kidneybeans
84.33701738,68.18443802,82.0393279,39.00527167,34.58803759,8.978174782,232.5921523,coffee
117.1249345,65.83906753,161.8123117,39.00739663,83.74031933,4.147191339,242.1091101,rice
65.40539508,32.48362745,166.4812958,39.01070943,81.65118208,4.134911358,248.3972027,rice
15.57211683,84.71977167,144.9554924,39.01402776,62.12110338,8.495716025,214.1070961,pigeonpeas
56.41609871,105.4339138,45.25188164,39.0147232,41.45835558,9.706425901,236.4940973,pigeonpeas
57.0,57.0,51.0,39.01793345,91.48815629,6.99223441,105.8841531,papaya
120.353478,110.2852887,83.64988326,39.01801917,18.85300083,5.372751188,235.2797688,chickpea
112.6654053,38.56037892,22.49676349,39.02043904,55.043675,9.760021449,203.0305318,coffee
90.91923761,8.735068141,16.6816212,39.03413598,45.59570998,7.647960712,284.0848419,coffee
35.57804449,95.44735921,176.3396133,39.03626341,32.73253414,7.314027328,272.7838046,pigeonpeas
2.711520084,45.02413511,140.0086652,39.03706059,65.08647071,8.538832179,54.41545636,chickpea
44.39938668,36.40241822,122.4920809,39.03780464,34.95888084,3.653009597,119.1066959,mango
116.9374294,105.8173564,189.357407,39.04166567,24.35225541,7.16211989,60.51645209,banana
137.6804941,103.1069907,186.0921343,39.04549642,78.1872296,5.109720082,202.9871134,banana
30.9000793,35.90257993,56.96419427,39.05682783,40.42094782,8.181864965,131.9257695,mango
102.8324677,50.66155704,101.0772931,39.06573267,47.58590909,7.988338249,195.6014504,coffee
131.47031,104.3523147,27.69896991,39.07229386,33.8412462,7.225619073,223.4059673,banana
2.984113204,83.60378036,12.95309146,39.08722672,85.57288307,6.489795999,292.7162155,rice
87.04774662,92.57762936,65.05461709,39.09284002,59.48748427,3.546535728,234.7986804,banana
80.79106347,98.45451358,24.19780328,39.10883284,68.50224678,9.503785531,91.50023686,banana
81.99158,74.51383115,104.8648857,39.10908308,64.52257853,7.00936982,236.044495,banana
4.332479943,53.34886558,5.663755903,39.10987053,38.22293248,8.796886342,235.8064963,pigeonpeas
124.3837849,105.9698218,192.1392112,39.11372342,80.64103696,5.428575398,165.384996,banana
54.30792689,56.40636858,175.4175279,39.11471702,45.81084389,8.922403338,229.9374755,pigeonpeas
10.651936,10.92552661,105.1924001,39.11850424,70.89563709,9.898795936,277.4657843,chickpea
120.1884858,48.81660964,18.90948227,39.12324519,64.22695807,6.530843296,163.0013194,coffee
47.04537941,42.49856349,124.1092021,39.12594438,74.91725579,7.290328005,81.52532939,chickpea
2.49481956,59.34114003,117.9877407,39.13506056,62.16200534,3.600786831,181.8719258,pigeonpeas
106.4173657,89.2354742,93.05223745,39.13867046,72.2427905,7.307027777,73.64610668,banana
14.74072559,71.6971068,18.02913494,39.14676776,51.78688992,7.477833756,137.5244914,pigeonpeas
118.8688033,37.48458547,126.2347065,39.15086312,47.86516801,3.67246177,187.1999606,coffee
62.80691867,134.7860104,31.508879,39.15307192,97.58991572,8.276060497,92.04059324,papaya
76.07872477,37.05267708,128.3910637,39.16130483,35.03098331,6.223499491,22.91139758,muskmelon
90.86258404,18.42248061,22.59857949,39.17133346,97.58708418,5.406573604,71.22045445,maize
138.9527299,34.29719589,192.651743,39.17663913,49.6611442,8.485116125,269.962552,coffee
119.6430279,64.93434614,116.1955333,39.18139216,62.02605084,5.253829049,203.9177719,coffee
84.87775484,61.51030646,164.2801861,39.18207577,25.9590509,6.813638843,180.3853496,coffee
26.54475337,44.18388033,114.1377163,39.19473904,26.91755744,8.294311624,241.4598104,chickpea
126.4940288,10.42611783,29.09078664,39.19818084,67.49510133,9.179582743,140.0799737,coffee
80.90976982,69.75572654,154.2424473,39.19916159,80.03666092,6.842035839,61.46650481,blackgram
7.879851082,10.14769274,16.19231167,39.20399556,33.72269204,6.57336529,159.001341,mango
8.280052355,23.22386617,180.8440464,39.20542431,56.29059273,5.627232157,235.4685057,pigeonpeas
96.45791369,57.72873217,131.6787055,39.20745468,68.82709138,7.223326135,97.59774265,maize
27.76497951,9.476750948,31.31188319,39.20786177,54.20280006,4.659003837,25.32494371,muskmelon
109.9127743,120.5954159,48.63912743,39.21078885,37.10409853,5.718750508,207.1574166,coffee
61.78198803,19.85223388,88.95708204,39.2124462,51.45807246,9.567587869,45.63634533,chickpea
23.48765801,81.62542967,143.0826718,39.21287066,97.37926162,7.051317584,275.2075755,papaya
40.26955229,46.78753117,81.9585287,39.21667217,25.99005105,5.995488533,245.1101618,chickpea
68.80639164,73.5181273,198.0416679,39.21906616,42.8043015,9.61839127,130.540768,chickpea
44.0,56.0,49.0,39.23342464,91.25589286,6.519779583,64.4478499,papaya
16.86608938,27.20728985,76.13649809,39.23878993,62.67753196,9.511302005,170.4166636,chickpea
77.98485601,87.18023449,7.631899561,39.2503971,40.89559227,5.780669237,201.5231638,pigeonpeas
110.9104394,103.897482,98.8592836,39.2636092,89.98139164,8.665023194,233.777581,banana
62.21989253,5.304883472,152.6671549,39.27234608,46.9484988,5.420337277,284.62895,coconut
58.95960687,10.73843516,141.6434969,39.27434487,20.17076781,7.307231383,27.51652315,muskmelon
67.55807793,29.61618431,39.31698928,39.27868016,64.38199062,9.579118168,296.5637994,coffee
52.43093253,31.07387695,204.10346,39.28437146,24.94699145,6.267168476,145.5927222,mango
106.87927,92.90846613,37.21257167,39.28571295,58.48828238,9.690691166,73.65642422,banana
82.7225615,26.77939923,108.7556754,39.28783946,41.74981683,9.874511757,267.0588477,coffee
107.4324565,75.66563668,203.1517736,39.29385201,68.20255613,9.757910776,50.21649885,banana
117.2630118,93.58868454,71.33907752,39.29420911,86.21582363,4.129497532,170.8041705,banana
44.86358129,9.725266403,82.67858069,39.29720529,85.1510542,6.433354113,237.100575,rice
81.10626643,20.58351305,184.1602466,39.29954239,56.45273998,4.099986777,197.1001071,coffee
61.0,51.0,51.0,39.30050027,94.16193416,6.574677594,120.9512466,papaya
133.4557552,106.5808342,13.96997103,39.30228692,14.70217631,4.01981044,157.0913361,kidneybeans
44.47152071,98.79846786,85.0840414,39.30522943,30.12062184,9.755532446,267.7561221,pigeonpeas
6.431398617,21.79826581,18.40520542,39.30887267,50.48411035,5.267871487,112.5943967,mango
57.55914831,35.86978299,198.1223881,39.3137998,76.70368484,9.284916912,190.4318755,chickpea
44.18881378,13.74273673,126.5035296,39.31795275,47.83317001,6.575616007,215.6877211,mango
39.83049065,62.31708356,111.8627528,39.32660342,82.70649191,5.433135056,229.1258596,rice
114.2471713,103.8256596,28.12584117,39.3389689,64.36540295,8.649340907,141.8507977,banana
19.37628758,68.63971467,30.33386735,39.34113703,26.69289357,7.126451223,159.4728439,kidneybeans
82.93913792,65.91328978,154.2524584,39.34386149,53.7904126,3.901709705,186.3674286,coffee
39.35945278,97.1279817,114.9962217,39.34695369,24.7802611,6.884254291,48.25080956,lentil
6.874767001,16.63883551,93.77845818,39.34855516,42.17925785,8.076471721,78.0598468,mango
5.293385514,30.14157067,138.8288244,39.35894141,35.07017858,8.260825324,187.5773861,mango
17.81256095,47.83478843,124.5179933,39.36368328,91.69287252,8.510799193,232.1796327,papaya
33.11307706,23.42064262,193.2947877,39.36406113,23.59984026,4.759624413,115.4970451,mango
35.25545585,88.25953303,151.2104793,39.36431542,52.22272696,6.343230805,146.8410858,pigeonpeas
87.46090661,129.7598047,36.8847531,39.3786468,40.26423973,4.544781973,102.222649,banana
77.90743051,126.3354255,12.54346568,39.38830232,90.78129135,3.963314978,290.4599591,papaya
0.321521605,59.22777231,45.09466859,39.39101137,37.57896595,6.654480462,126.7511448,pigeonpeas
62.15839457,32.44677862,198.3259466,39.3919771,19.22092968,8.632385671,55.59965945,chickpea
99.04321927,102.312148,48.30493041,39.39214292,42.40843232,4.092329279,212.4087482,banana
46.22469157,95.33638327,69.98195134,39.39233234,76.45775959,6.331883581,256.5912606,rice
10.02601873,87.80513894,196.205065,39.39945691,71.69928994,5.486319454,286.3000923,pigeonpeas
78.83399169,8.890562171,146.5552527,39.3997209,94.81665994,9.802292627,220.5183473,coconut
58.73309685,87.70994233,102.836029,39.40267977,41.81850092,5.22207631,209.2907835,chickpea
124.9403699,103.7141826,143.586922,39.40527631,46.43049225,5.405750021,287.0115589,banana
69.71271157,126.5829843,28.19160696,39.40605823,15.87223432,4.163560545,214.0640271,kidneybeans
4.468390513,95.83581198,170.4074012,39.40744814,53.35853307,6.366140189,294.0107426,pigeonpeas
89.23949922,98.49796963,73.85462549,39.40886663,96.66460688,6.382516897,34.96542107,banana
81.14880972,117.0840824,21.66901616,39.41488895,53.15418684,6.034817266,96.85337451,maize
9.21731312,73.95196807,5.370344327,39.42125396,58.79864476,9.349859645,157.886344,pigeonpeas
126.501672,42.1410566,12.72471009,39.42262844,95.75883255,6.207141476,172.9870353,papaya
101.8042545,67.09488137,122.0628716,39.45138975,72.01458839,7.490043887,50.93368618,watermelon
60.16944763,76.26526297,194.2659205,39.45192212,59.23083511,9.152593432,20.8763626,muskmelon
71.59425586,38.65498091,200.0257533,39.45795757,58.45505065,3.993745624,293.0330166,coffee
41.87693697,99.0274427,169.8186762,39.4674281,17.18281385,4.098851091,282.3086785,chickpea
39.68623924,44.6729716,43.34536647,39.47088729,67.18111319,9.721275396,75.36409042,chickpea
63.74301287,32.14304006,13.01690268,39.48966523,88.36726542,7.205496096,168.4465683,orange
29.8749375,44.22695221,183.6164098,39.50281515,41.90688668,8.558525029,232.2084436,pigeonpeas
81.32127309,46.97671585,136.7701613,39.50508308,87.97232564,5.074218938,65.63901868,chickpea
98.69515875,45.26901803,103.059402,39.51020702,37.874138,4.453266752,284.8295417,coffee
127.2177174,99.9707971,204.973541,39.52307243,62.14272129,3.583102446,210.3589174,banana
31.6369388,99.318263,68.61111969,39.52349813,37.52276935,7.718601676,183.7041352,pigeonpeas
80.12145705,120.9899135,44.69951559,39.52788958,58.90296411,4.980933212,223.6383743,coffee
80.39248087,65.81642264,162.8168131,39.53413017,62.10410945,7.413151404,42.61073565,watermelon
58.16198253,110.2878649,113.6555761,39.54516295,22.93960702,9.552775246,48.91837195,lentil
96.40886692,62.57702883,53.22127283,39.54599527,44.38531949,8.526847935,141.9330638,coffee
51.15505133,10.22263898,194.4686191,39.55203393,45.55452891,5.360099268,149.168855,mango
110.164595,134.8662109,24.24206199,39.56251349,16.42343752,7.050547622,167.3639056,kidneybeans
122.0442642,64.19748209,90.69175154,39.56591419,69.91990876,7.952288241,66.97536161,blackgram
22.66186917,95.5303604,192.473217,39.5702877,82.84819821,4.783106958,187.2751784,rice
58.30732987,85.17428659,41.99426015,39.59361381,31.86104193,9.855226473,119.2118286,pigeonpeas
38.39858368,22.62309814,113.282619,39.59815073,47.9220796,8.899619714,163.1307494,mango
43.78876505,58.52924524,56.97595697,39.60732335,17.10054666,8.443430317,112.9514153,kidneybeans
95.40269591,58.86862327,34.03719504,39.60825084,54.22497128,4.130282572,106.3655902,maize
72.32530964,108.1230581,9.650187573,39.60943852,25.96146334,8.461038117,264.2574124,kidneybeans
26.62995586,22.79263989,75.07783187,39.61864252,94.66096155,4.919598214,27.37638732,muskmelon
138.3719569,85.83525793,92.81957708,39.61877993,52.8515886,6.763573785,157.7197298,banana
33.88681032,114.8907572,75.37564644,39.62162687,41.44295382,8.256916648,258.7853914,pigeonpeas
115.4458558,48.1663525,101.8771384,39.62755125,98.14842368,8.29313662,283.353949,papaya
86.07940259,105.6133758,118.0979766,39.63072885,58.2099982,9.64789138,184.8000777,banana
17.49998683,32.83050496,96.52110338,39.63558485,94.50166949,4.263763169,280.6381739,coconut
130.4808686,128.6974,7.723754825,39.64509641,57.04737173,3.762975107,169.0958574,pigeonpeas
31.98832087,130.3267652,56.19093968,39.6480299,15.5805326,9.340019057,180.146696,kidneybeans
101.2621639,144.9185973,58.81962012,39.64945898,40.75821544,5.080163891,186.9853664,coffee
112.1910331,136.9205414,38.90078245,39.65065795,91.77950854,4.038154864,280.0959523,papaya
94.44788743,36.51704181,75.39855949,39.66079332,98.38330593,3.632681817,89.49780083,coconut
96.90495851,76.27052311,191.8348649,39.66630608,54.07259576,6.604721313,43.11855433,banana
67.63753715,34.82185588,132.7339438,39.66880916,42.89123071,8.92574481,229.0544764,chickpea
36.50393703,12.45292746,93.58465549,39.67372804,97.93118633,7.776064834,147.487626,coconut
116.2156006,30.42789867,35.59632609,39.67618684,40.09969968,9.29535573,196.5289617,coffee
128.5687594,108.0372793,173.1160804,39.67832845,14.95745423,3.977945929,40.39424647,chickpea
75.47731435,66.294944,7.48662856,39.67880001,54.88248287,4.489759069,43.3898585,maize
3.486151926,143.4791556,12.10063551,39.67912618,94.53964934,5.423787292,164.3731938,orange
34.11375963,56.96743185,50.51042889,39.68893721,88.08232724,6.109723428,237.8130561,rice
110.641217,136.2373983,15.38590099,39.69066503,46.79320987,3.957872561,104.1764111,maize
97.24110571,54.37078418,78.56687338,39.69194597,99.05348831,8.733747818,187.2898642,papaya
27.30489343,86.80036873,109.4138919,39.69395128,18.28134398,5.613283261,221.0273424,chickpea
15.18911297,41.73233326,24.72092534,39.69596294,57.63911682,4.857389739,263.1455625,pigeonpeas
50.44220289,5.773594368,41.69618477,39.69907809,75.68785151,7.720287281,125.3777258,mango
86.65567089,54.80090101,120.3676364,39.70007837,88.86526606,4.954875416,46.2817829,watermelon
32.03409486,127.345375,191.409977,39.70205405,45.69994903,3.968985702,21.1208534,muskmelon
114.2236731,91.65448562,24.60913652,39.7043573,17.12469679,7.650051821,59.34803082,kidneybeans
117.4015489,82.75261651,113.6079214,39.7057409,99.55411496,4.215250003,113.1534194,banana
